trace_step,operation,window1,window2,cosine,match_score
130,gap_in_line2,130,,,
131,gap_in_line2,131,,,
132,match,132,77,0.10423656,0.10423656
133,match,133,78,0.34185189,0.34185189
134,gap_in_line2,134,,,
135,match,135,79,0.63136822,0.63136822
136,gap_in_line2,136,,,
137,match,137,80,0.52304041,0.52304041
138,gap_in_line2,138,,,
139,match,139,81,0.10549058,0.10549058
140,match,140,82,0.16894734,0.16894734
141,gap_in_line2,141,,,
142,match,142,83,0.54306602,0.54306602
143,match,143,84,0.07751485,0.07751485
144,match,144,85,0.12549645,0.12549645
145,match,145,86,0.37908003,0.37908003
146,match,146,87,0.46171951,0.46171951
147,gap_in_line2,147,,,
148,gap_in_line2,148,,,
149,match,149,88,0.50882626,0.50882626
150,match,150,89,-0.01263205,-0.01263205
151,match,151,90,0.12175823,0.12175823
152,match,152,91,-0.09962745,-0.09962745
153,match,153,92,0.16057257,0.16057257
154,gap_in_line2,154,,,
155,match,155,93,0.57027519,0.57027519
156,match,156,94,0.68906838,0.68906838
157,match,157,95,0.66001958,0.66001958
158,match,158,96,0.18578631,0.18578631
159,gap_in_line1,,97,,
160,match,159,98,0.24738200,0.24738200
161,match,160,99,-0.00417694,-0.00417694
162,match,161,100,0.47129652,0.47129652
163,match,162,101,0.03290061,0.03290061
164,match,163,102,0.41541046,0.41541046
165,match,164,103,-0.06004646,-0.06004646
166,gap_in_line2,165,,,
167,match,166,104,0.40761149,0.40761149
168,match,167,105,0.50204003,0.50204003
169,gap_in_line2,168,,,
170,match,169,106,0.38902882,0.38902882
171,gap_in_line2,170,,,
172,match,171,107,0.38919026,0.38919026
173,match,172,108,0.34687799,0.34687799
174,match,173,109,-0.03111527,-0.03111527
175,match,174,110,0.25016785,0.25016785
176,match,175,111,0.13702518,0.13702518
177,match,176,112,0.18064162,0.18064162
178,match,177,113,0.06269347,0.06269347
179,match,178,114,0.17390665,0.17390665
180,match,179,115,0.11365117,0.11365117
181,match,180,116,0.06905703,0.06905703
182,gap_in_line1,,117,,
183,match,181,118,0.07471924,0.07471924
184,match,182,119,0.29835311,0.29835311
185,match,183,120,-0.02150355,-0.02150355
186,match,184,121,-0.17193030,-0.17193030
187,match,185,122,0.03907813,0.03907813
188,match,186,123,0.35237506,0.35237506
189,match,187,124,0.32598549,0.32598549
190,gap_in_line2,188,,,
191,match,189,125,0.21399060,0.21399060
192,match,190,126,0.24693638,0.24693638
193,match,191,127,0.25246555,0.25246555
194,match,192,128,0.18235022,0.18235022
195,match,193,129,-0.12189343,-0.12189343
