trace_step,operation,window1,window2,cosine,match_score
128,match,127,83,0.22660375,0.22660375
129,match,128,84,0.08173841,0.08173841
130,gap_in_line2,129,,,
131,match,130,85,0.66354084,0.66354084
132,match,131,86,0.49177235,0.49177235
133,gap_in_line2,132,,,
134,gap_in_line2,133,,,
135,match,134,87,0.29907793,0.29907793
136,match,135,88,-0.01349702,-0.01349702
137,match,136,89,0.27780229,0.27780229
138,match,137,90,0.31929410,0.31929410
139,gap_in_line2,138,,,
140,match,139,91,0.22593570,0.22593570
141,match,140,92,-0.10477018,-0.10477018
142,match,141,93,0.21709801,0.21709801
143,gap_in_line2,142,,,
144,gap_in_line2,143,,,
145,match,144,94,0.18756495,0.18756495
146,gap_in_line2,145,,,
147,match,146,95,0.67620981,0.67620981
148,gap_in_line2,147,,,
149,match,148,96,0.66684300,0.66684300
150,gap_in_line2,149,,,
151,gap_in_line2,150,,,
152,match,151,97,0.33769667,0.33769667
153,match,152,98,0.05939512,0.05939512
154,match,153,99,0.35925016,0.35925016
155,match,154,100,0.15779366,0.15779366
156,match,155,101,-0.18049195,-0.18049195
157,match,156,102,0.23981771,0.23981771
158,match,157,103,0.07295851,0.07295851
159,match,158,104,0.01787028,0.01787028
160,gap_in_line2,159,,,
161,gap_in_line2,160,,,
162,match,161,105,0.26563412,0.26563412
163,match,162,106,0.62110078,0.62110078
164,gap_in_line2,163,,,
165,gap_in_line2,164,,,
166,match,165,107,0.69040179,0.69040179
167,match,166,108,0.10492142,0.10492142
168,match,167,109,0.23413068,0.23413068
169,match,168,110,0.44743693,0.44743693
170,gap_in_line2,169,,,
171,gap_in_line2,170,,,
172,match,171,111,0.29670733,0.29670733
173,match,172,112,-0.01962664,-0.01962664
174,match,173,113,0.38742560,0.38742560
175,match,174,114,0.09404477,0.09404477
176,match,175,115,0.24960214,0.24960214
177,match,176,116,0.57200629,0.57200629
178,gap_in_line1,,117,,
179,match,177,118,0.12680376,0.12680376
180,match,178,119,0.49277747,0.49277747
181,match,179,120,0.17989202,0.17989202
182,match,180,121,0.08157372,0.08157372
183,match,181,122,0.16211110,0.16211110
184,match,182,123,0.23269573,0.23269573
185,match,183,124,0.32236281,0.32236281
186,match,184,125,0.16438401,0.16438401
187,gap_in_line2,185,,,
188,match,186,126,-0.06989759,-0.06989759
189,gap_in_line2,187,,,
190,match,188,127,0.45922747,0.45922747
191,match,189,128,0.14178060,0.14178060
192,gap_in_line2,190,,,
193,match,191,129,0.12493059,0.12493059
194,gap_in_line2,192,,,
195,gap_in_line2,193,,,
